MRP管理者	転記日付	WBS番号	ネットワーク・指図番号	受領者	品目コード	品目テキスト	計画数	完成数	単位（完成数）	プラント	保管場所	ﾈｯﾄﾜｰｸ完了	指図完了	入出庫伝票	明細	移動タイプ	移動区分	D/C	単価	金額	最低販売単価or製品単価	製品金額合計
B10	20250526	I-0329548-90	000040159725		A00A2038400	FC-6K-20-S3-03 G1J-OMT3	2	1.000	PC	P100	1911	X		4908201695	0001	581		S	894032.00000	894032.00000	1950000.00000	1950000.00000
B10	20250528		000010130792		A00A1201200	SW-V02    (REACH)	15	15.000	PC	P100	1911		X	5002984119	0001	101	F	S	292309.00000	4384635.00000	410000.00000	6150000.00000
B10	20250529		000010132308		A00A0158304	KSX-1000MPS-1B (ROHS)	30	30.000	PC	P100	1911		X	5002984432	0001	101	F	S	261402.00000	7842060.00000	353000.00000	10590000.00000
B10	20250529		000010126683		A00A1363601	KSM-10004HAFIW (RoHS)	80	2.000	PC	P100	1911		X	5002984466	0001	101	F	S	384136.00000	768272.00000	469800.00000	939600.00000
B10	20250529		000010132851		A00A2006200	UG1-2050FT3 ｽﾗｲﾄﾞ金具付	1	1.000	PC	P100	1910		X	5002984431	0001	101	F	S	62270.00000	62270.00000	92000.00000	92000.00000
B10	20250529		000010132561		U00A0198002	＆PC-F167V6F8-PV-D	9	9.000	PC	P100	1210		X	5002984468	0001	101	F	S	421016.00000	3789144.00000	0.00000	0.00000
B10	20250529	M-0342511-10	000040164162		A00A1852300	HKD-1560GU(K)	1	1.000	PC	P100	1911	X		4908206126	0001	581		S	164492.00000	164492.00000	219000.00000	219000.00000
B10	20250530		000010117303		A00A0433401	KSX-7001CDIDRC RoHS	10	10.000	PC	P100	1911		X	5002984561	0001	101	F	S	249499.00000	2494990.00000	0.00000	0.00000
B10	20250530		000010131537		A6A862600	IDKS-40-200T3 L67-70L	12	12.000	PC	P100	1911		X	5002984525	0001	101	F	S	308153.00000	3697836.00000	429000.00000	5148000.00000
B10	20250530		000010132547		A7A065700	GED040060  40KHZ  600W	10	1.000	PC	P100	1911			5002984515	0001	101	F	S	115558.00000	115558.00000	138000.00000	138000.00000
B10	20250530		000010132547		A7A065700	GED040060  40KHZ  600W	10	1.000	PC	P100	1911			5002984516	0001	101	F	S	115558.00000	115558.00000	138000.00000	138000.00000
B10	20250530		000010132547		A7A065700	GED040060  40KHZ  600W	10	1.000	PC	P100	1911			5002984517	0001	101	F	S	115558.00000	115558.00000	138000.00000	138000.00000
B10	20250530		000010132547		A7A065700	GED040060  40KHZ  600W	10	1.000	PC	P100	1911			5002984518	0001	101	F	S	115558.00000	115558.00000	138000.00000	138000.00000
B10	20250530		000010132547		A7A065700	GED040060  40KHZ  600W	10	1.000	PC	P100	1911			5002984519	0001	101	F	S	115558.00000	115558.00000	138000.00000	138000.00000
B10	20250530		000010132547		A7A065700	GED040060  40KHZ  600W	10	1.000	PC	P100	1911			5002984520	0001	101	F	S	115558.00000	115558.00000	138000.00000	138000.00000
B10	20250530		000010132547		A7A065700	GED040060  40KHZ  600W	10	1.000	PC	P100	1911			5002984521	0001	101	F	S	115558.00000	115558.00000	138000.00000	138000.00000
B10	20250530		000010132547		A7A065700	GED040060  40KHZ  600W	10	1.000	PC	P100	1911			5002984522	0001	101	F	S	115558.00000	115558.00000	138000.00000	138000.00000
B10	20250530		000010132547		A7A065700	GED040060  40KHZ  600W	10	1.000	PC	P100	1911			5002984523	0001	101	F	S	115558.00000	115558.00000	138000.00000	138000.00000
B10	20250530		000010132547		A7A065700	GED040060  40KHZ  600W	10	1.000	PC	P100	1911		X	5002984524	0001	101	F	S	115558.00000	115558.00000	138000.00000	138000.00000
B10	20250530		000010117321		E00A5033200	7001CDIDRCﾒｲﾝﾊｰﾈｽ加工図	10	10.000	PC	P100	1210		X	5002984553	0001	101	F	S	818.00000	8180.00000	0.00000	0.00000
B10	20250530		000010132774		U00A0119102	＆PC3-F150V6F8-LT-B	1	1.000	PC	P100	1210		X	5002984549	0001	101	F	S	393327.00000	393327.00000	0.00000	0.00000
B10	20250530		000010132123		U00A0119102	＆PC3-F150V6F8-LT-B	1	1.000	PC	P100	1210		X	5002984552	0001	101	F	S	393327.00000	393327.00000	0.00000	0.00000
B50	20250520		000010133160		U00A0106500	INV UNIT(KOIKE)  (STD)	5	5.000	PC	P100	1210		X	5002981968	0001	101	F	S	230749.00000	1153745.00000	0.00000	0.00000
B50	20250520	M-0337938-10	000040161835		A00A2099500	MRS-12030PRT	1	1.000	PC	P100	1911	X		4908195102	0001	581		S	1865867.00000	1865867.00000	2950000.00000	2950000.00000
B50	20250522		000010132351		A7A241900	NSW-21EX   (ﾘｮｳｻﾝ STD)	10	10.000	PC	P100	1911		X	5002982530	0001	101	F	S	1133904.00000	11339040.00000	1360000.00000	13600000.00000
B50	20250522	M-0336646-10	000040161440		A00A0681300	MRS-40010AT(RC30M)	1	1.000	PC	P100	1911	X		4908197826	0001	581		S	1262503.00000	1262503.00000	1850000.00000	1850000.00000
B50	20250528	E-0333370-10	000040160214		A00A2011300	KCA2F7-55-550VL	1	1.000	PC	P100	1911	X		4908204535	0001	581		S	4237121.00000	4237121.00000	5900000.00000	5900000.00000
B50	20250528	M-0339982-10	000040162911		A00A1926300	MRT-10020BY5TX1	1	1.000	PC	P100	1911	X		4908204536	0001	581		S	673925.00000	673925.00000	1140000.00000	1140000.00000
B50	20250530	W-0335642-10	000040161060		A00A0553103	TSIB-100K	2	2.000	PC	P100	1911	X		4908208778	0001	581		S	2854122.00000	5708244.00000	4980000.00000	9960000.00000
B55	20250522		000010132370		A00A1245100	HKD-RE PANEL	10	1.000	PC	P100	1911			5002982519	0001	101	F	S	26745.00000	26745.00000	33000.00000	33000.00000
B55	20250522		000010132370		A00A1245100	HKD-RE PANEL	10	1.000	PC	P100	1911			5002982520	0001	101	F	S	26745.00000	26745.00000	33000.00000	33000.00000
B55	20250522		000010132370		A00A1245100	HKD-RE PANEL	10	1.000	PC	P100	1911			5002982521	0001	101	F	S	26745.00000	26745.00000	33000.00000	33000.00000
B55	20250522		000010132370		A00A1245100	HKD-RE PANEL	10	1.000	PC	P100	1911			5002982522	0001	101	F	S	26745.00000	26745.00000	33000.00000	33000.00000
B55	20250522		000010132370		A00A1245100	HKD-RE PANEL	10	1.000	PC	P100	1911			5002982523	0001	101	F	S	26745.00000	26745.00000	33000.00000	33000.00000
B55	20250522		000010132370		A00A1245100	HKD-RE PANEL	10	1.000	PC	P100	1911			5002982524	0001	101	F	S	26745.00000	26745.00000	33000.00000	33000.00000
B55	20250522		000010132370		A00A1245100	HKD-RE PANEL	10	1.000	PC	P100	1911			5002982525	0001	101	F	S	26745.00000	26745.00000	33000.00000	33000.00000
B55	20250522		000010132370		A00A1245100	HKD-RE PANEL	10	1.000	PC	P100	1911			5002982526	0001	101	F	S	26745.00000	26745.00000	33000.00000	33000.00000
B55	20250522		000010132370		A00A1245100	HKD-RE PANEL	10	1.000	PC	P100	1911			5002982527	0001	101	F	S	26745.00000	26745.00000	33000.00000	33000.00000
B55	20250522		000010132370		A00A1245100	HKD-RE PANEL	10	1.000	PC	P100	1911		X	5002982528	0001	101	F	S	26745.00000	26745.00000	33000.00000	33000.00000
B55	20250522		000010132960		A00A1245200	HKE-RE PANEL	10	1.000	PC	P100	1911			5002982509	0001	101	F	S	26461.00000	26461.00000	34000.00000	34000.00000
B55	20250522		000010132960		A00A1245200	HKE-RE PANEL	10	1.000	PC	P100	1911			5002982510	0001	101	F	S	26461.00000	26461.00000	34000.00000	34000.00000
B55	20250522		000010132960		A00A1245200	HKE-RE PANEL	10	1.000	PC	P100	1911			5002982511	0001	101	F	S	26461.00000	26461.00000	34000.00000	34000.00000
B55	20250522		000010132960		A00A1245200	HKE-RE PANEL	10	1.000	PC	P100	1911			5002982512	0001	101	F	S	26461.00000	26461.00000	34000.00000	34000.00000
B55	20250522		000010132960		A00A1245200	HKE-RE PANEL	10	1.000	PC	P100	1911			5002982513	0001	101	F	S	26461.00000	26461.00000	34000.00000	34000.00000
B55	20250522		000010132960		A00A1245200	HKE-RE PANEL	10	1.000	PC	P100	1911			5002982514	0001	101	F	S	26461.00000	26461.00000	34000.00000	34000.00000
B55	20250522		000010132960		A00A1245200	HKE-RE PANEL	10	1.000	PC	P100	1911			5002982515	0001	101	F	S	26461.00000	26461.00000	34000.00000	34000.00000
B55	20250522		000010132960		A00A1245200	HKE-RE PANEL	10	1.000	PC	P100	1911			5002982516	0001	101	F	S	26461.00000	26461.00000	34000.00000	34000.00000
B55	20250522		000010132960		A00A1245200	HKE-RE PANEL	10	1.000	PC	P100	1911			5002982517	0001	101	F	S	26461.00000	26461.00000	34000.00000	34000.00000
B55	20250522		000010132960		A00A1245200	HKE-RE PANEL	10	1.000	PC	P100	1911		X	5002982518	0001	101	F	S	26461.00000	26461.00000	34000.00000	34000.00000
B55	20250530		000010132797		A00A0154200	RS-RC ON/OFF 30V A 10M	1	1.000	PC	P100	1210		X	5002984551	0001	101	F	S	51706.00000	51706.00000	0.00000	0.00000
B55	20250530		000010132587		A00A1245100	HKD-RE PANEL	10	1.000	PC	P100	1911			5002984505	0001	101	F	S	26745.00000	26745.00000	33000.00000	33000.00000
B55	20250530		000010132587		A00A1245100	HKD-RE PANEL	10	1.000	PC	P100	1911			5002984506	0001	101	F	S	26745.00000	26745.00000	33000.00000	33000.00000
B55	20250530		000010132587		A00A1245100	HKD-RE PANEL	10	1.000	PC	P100	1911			5002984507	0001	101	F	S	26745.00000	26745.00000	33000.00000	33000.00000
B55	20250530		000010132587		A00A1245100	HKD-RE PANEL	10	1.000	PC	P100	1911			5002984508	0001	101	F	S	26745.00000	26745.00000	33000.00000	33000.00000
B55	20250530		000010132587		A00A1245100	HKD-RE PANEL	10	1.000	PC	P100	1911			5002984509	0001	101	F	S	26745.00000	26745.00000	33000.00000	33000.00000
B55	20250530		000010132587		A00A1245100	HKD-RE PANEL	10	1.000	PC	P100	1911			5002984510	0001	101	F	S	26745.00000	26745.00000	33000.00000	33000.00000
B55	20250530		000010132587		A00A1245100	HKD-RE PANEL	10	1.000	PC	P100	1911			5002984511	0001	101	F	S	26745.00000	26745.00000	33000.00000	33000.00000
B55	20250530		000010132587		A00A1245100	HKD-RE PANEL	10	1.000	PC	P100	1911			5002984512	0001	101	F	S	26745.00000	26745.00000	33000.00000	33000.00000
B55	20250530		000010132587		A00A1245100	HKD-RE PANEL	10	1.000	PC	P100	1911			5002984513	0001	101	F	S	26745.00000	26745.00000	33000.00000	33000.00000
B55	20250530		000010132587		A00A1245100	HKD-RE PANEL	10	1.000	PC	P100	1911		X	5002984514	0001	101	F	S	26745.00000	26745.00000	33000.00000	33000.00000
B58	20250509	E-0342505-10	000040164077		A00A2126000	UF1200A交換用金具	1	1.000	PC	P100	1911	X		4908180827	0001	581		S	245280.00000	245280.00000	360000.00000	360000.00000
B58	20250513		000010132761		A00A0117202	SHA-7	20	1.000	PC	P100	1911			5002980569	0001	101	F	S	49780.00000	49780.00000	72000.00000	72000.00000
B58	20250513		000010132761		A00A0117202	SHA-7	20	1.000	PC	P100	1911			5002980570	0001	101	F	S	49780.00000	49780.00000	72000.00000	72000.00000
B58	20250513		000010132761		A00A0117202	SHA-7	20	1.000	PC	P100	1911			5002980571	0001	101	F	S	49780.00000	49780.00000	72000.00000	72000.00000
B58	20250513		000010132761		A00A0117202	SHA-7	20	1.000	PC	P100	1911			5002980572	0001	101	F	S	49780.00000	49780.00000	72000.00000	72000.00000
B58	20250513		000010132761		A00A0117202	SHA-7	20	1.000	PC	P100	1911			5002980573	0001	101	F	S	49780.00000	49780.00000	72000.00000	72000.00000
B58	20250513		000010132761		A00A0117202	SHA-7	20	1.000	PC	P100	1911			5002980574	0001	101	F	S	49780.00000	49780.00000	72000.00000	72000.00000
B58	20250513		000010132761		A00A0117202	SHA-7	20	1.000	PC	P100	1911			5002980575	0001	101	F	S	49780.00000	49780.00000	72000.00000	72000.00000
B58	20250513		000010132761		A00A0117202	SHA-7	20	1.000	PC	P100	1911			5002980576	0001	101	F	S	49780.00000	49780.00000	72000.00000	72000.00000
B58	20250513		000010132761		A00A0117202	SHA-7	20	1.000	PC	P100	1911			5002980577	0001	101	F	S	49780.00000	49780.00000	72000.00000	72000.00000
B58	20250513		000010132761		A00A0117202	SHA-7	20	1.000	PC	P100	1911			5002980578	0001	101	F	S	49780.00000	49780.00000	72000.00000	72000.00000
B58	20250513		000010132761		A00A0117202	SHA-7	20	1.000	PC	P100	1911			5002980579	0001	101	F	S	49780.00000	49780.00000	72000.00000	72000.00000
B58	20250513		000010132761		A00A0117202	SHA-7	20	1.000	PC	P100	1911			5002980580	0001	101	F	S	49780.00000	49780.00000	72000.00000	72000.00000
B58	20250513		000010132761		A00A0117202	SHA-7	20	1.000	PC	P100	1911			5002980581	0001	101	F	S	49780.00000	49780.00000	72000.00000	72000.00000
B58	20250513		000010132761		A00A0117202	SHA-7	20	1.000	PC	P100	1911			5002980582	0001	101	F	S	49780.00000	49780.00000	72000.00000	72000.00000
B58	20250513		000010132761		A00A0117202	SHA-7	20	1.000	PC	P100	1911			5002980583	0001	101	F	S	49780.00000	49780.00000	72000.00000	72000.00000
B58	20250513		000010132761		A00A0117202	SHA-7	20	1.000	PC	P100	1911			5002980584	0001	101	F	S	49780.00000	49780.00000	72000.00000	72000.00000
B58	20250513		000010132761		A00A0117202	SHA-7	20	1.000	PC	P100	1911			5002980585	0001	101	F	S	49780.00000	49780.00000	72000.00000	72000.00000
B58	20250513		000010132761		A00A0117202	SHA-7	20	1.000	PC	P100	1911			5002980586	0001	101	F	S	49780.00000	49780.00000	72000.00000	72000.00000
B58	20250513		000010132761		A00A0117202	SHA-7	20	1.000	PC	P100	1911			5002980587	0001	101	F	S	49780.00000	49780.00000	72000.00000	72000.00000
B58	20250513		000010132761		A00A0117202	SHA-7	20	1.000	PC	P100	1911		X	5002980588	0001	101	F	S	49780.00000	49780.00000	72000.00000	72000.00000
B58	20250514	W-0339361-10	000040162560		A00A1096200	INV UNIT(KOMATSU)用ﾌｧﾝ	5	5.000	PC	P100	1911	X		4908187572	0001	581		S	10193.00000	50965.00000	37000.00000	185000.00000
B58	20250514	W-0339361-20	000040162561		A00A1096200	INV UNIT(KOMATSU)用ﾌｧﾝ	5	5.000	PC	P100	1911	X		4908187573	0001	581		S	10193.00000	50965.00000	37000.00000	185000.00000
B58	20250520	W-0340242-10	000040162985		A00A1348900	TT6-2CD-351-WTNﾀｯﾁﾀｰﾐﾅﾙ	1	1.000	PC	P100	1911	X		4908193891	0001	581		S	164044.00000	164044.00000	222000.00000	222000.00000
B58	20250522		000010132822		A00A0480500	冷却扇 ASSY	3	3.000	PC	P100	1910		X	5002982529	0001	101	F	S	6809.00000	20427.00000	8876.00000	26628.00000
B58	20250522		000010132801		A00A1232201	MRM-PM 交換用ファン	30	30.000	PC	P100	1911		X	5002982532	0001	101	F	S	4722.00000	141660.00000	8000.00000	240000.00000
B58	20250526		000010132105		U00A0328601	＆PV-DISPE S17 LEDﾀｲﾌﾟ	10	10.000	PC	P100	1210		X	5002983629	0001	101	F	S	90834.00000	908340.00000	0.00000	0.00000
B58	20250528		000010130384		A4A555700	KPﾖｳ HFﾕﾆｯﾄ	50	50.000	PC	P100	1910		X	5002984120	0001	101	F	S	11193.00000	559650.00000	17000.00000	850000.00000
B58	20250529		000010132683		U00A0022000	SR500 IGBT ASSY	8	7.000	PC	P100	1910			5002984467	0001	101	F	S	7981.00000	55867.00000	15962.00000	111734.00000
B58	20250530		000010133121		U00A0396900	GK-7807ﾒﾝﾃﾅﾝｽｹｰﾌﾞﾙ	1	1.000	PC	P100	1210		X	5002984550	0001	101	F	S	14260.00000	14260.00000	0.00000	0.00000
B59	20250529		000010132048		A00A0132101	SS-180GMSR-PRC(Ro)_CDS	12	12.000	PC	P100	1910		X	5002984469	0001	101	F	S	44271.00000	531252.00000	52700.00000	632400.00000
B59	20250529		000010132901		A00A0826301	SS-100GMX1-NK (RoHS)_J	1	1.000	PC	P100	1910		X	5002984465	0001	101	F	S	28465.00000	28465.00000	58000.00000	58000.00000
B59	20250529		000010130800		U00A0219001	HFﾕﾆｯﾄ   REACH_J	30	30.000	PC	P100	1210		X	5002984470	0001	101	F	S	9999.00000	299970.00000	0.00000	0.00000
B70	20250516		R341488		P0A293102	MK-2931C S02  MRT CONTROL	1	1.000	PC	P100	1910		X	5002981537	0001	101	F	S	48870.00000	48870.00000	97740.00000	97740.00000
B70	20250516		R338245		P0A464809	GK-4648AS09   0-5V/4-20MA	32	32.000	PC	P100	1910		X	5002981538	0001	101	F	S	7340.00000	234880.00000	16412.00000	525184.00000
B70	20250520		R342000		971030135	GK-1093B  ｹ-ｽｲﾘ	1	1.000	PC	P100	1910		X	5002982145	0001	101	F	S	16825.00000	16825.00000	0.00000	0.00000
B70	20250520		R343063		P0A222800	MK-2228E    PHASE CONTRL	1	1.000	PC	P100	1910		X	5002982146	0001	101	F	S	15588.00000	15588.00000	56040.00000	56040.00000
B70	20250520		R341087		P0A245502	MK-2455 S02  THY SNUB PCB	2	2.000	PC	P100	1910		X	5002982161	0001	101	F	S	4515.00000	9030.00000	9030.00000	18060.00000
B70	20250520		R340922		P0A293102	MK-2931C S02  MRT CONTROL	1	1.000	PC	P100	1910		X	5002982144	0001	101	F	S	48870.00000	48870.00000	97740.00000	97740.00000
B70	20250520		R340919		P0A293102	MK-2931C S02  MRT CONTROL	1	1.000	PC	P100	1910		X	5002982157	0001	101	F	S	48870.00000	48870.00000	97740.00000	97740.00000
B70	20250520		R340917		P0A293102	MK-2931C S02  MRT CONTROL	1	1.000	PC	P100	1910		X	5002982158	0001	101	F	S	48870.00000	48870.00000	97740.00000	97740.00000
B70	20250520		R340918		P0A293102	MK-2931C S02  MRT CONTROL	1	1.000	PC	P100	1910		X	5002982159	0001	101	F	S	48870.00000	48870.00000	97740.00000	97740.00000
B70	20250520		R340921		P0A293102	MK-2931C S02  MRT CONTROL	1	1.000	PC	P100	1910		X	5002982160	0001	101	F	S	48870.00000	48870.00000	97740.00000	97740.00000
B70	20250520		R341095		P0A360000	IK-3600  UPS DRIVE PCB	3	3.000	PC	P100	1910		X	5002982162	0001	101	F	S	12018.00000	36054.00000	24036.00000	72108.00000
B82	20250514		000010131524		A00A0207200	#YWE-SR350-AJ0(C)	50	46.000	PC	P100	1910		X	5002980842	0001	101	F	S	364171.00000	16751866.00000	450000.00000	20700000.00000
B82	20250514		000010132458		A00A0207200	#YWE-SR350-AJ0(C)	50	49.000	PC	P100	1910			5002980843	0001	101	F	S	364171.00000	17844379.00000	450000.00000	22050000.00000
B82	20250520		000010132743		A6A308902	#IA-3001TP G3.1C (ﾄｰﾁﾅｼ)	5	5.000	PC	P100	1910		X	5002982098	0001	101	F	S	331085.00000	1655425.00000	300000.00000	1500000.00000
B82	20250523		000010131656		U00A0106500	INV UNIT(KOIKE)  (STD)	54	53.000	PC	P100	1210			5002982851	0001	101	F	S	230749.00000	12229697.00000	0.00000	0.00000
B82	20250526		000010131827		A00A0207100	#YWE-SR350-AJ0(A)	50	50.000	PC	P100	1911		X	5002983630	0001	101	F	S	364116.00000	18205800.00000	450000.00000	22500000.00000
BB0	20250513		000010132799		F00A0572200	ID-3000PW CC	10	10.000	PC	P100	1210		X	5002980321	0001	101	F	S	5035.00000	50350.00000	0.00000	0.00000
BB0	20250513		000010132440		F00A0588800	NW-350A/150A-5 MAIN FCH	20	20.000	PC	P100	1210		X	5002980325	0001	101	F	S	13283.00000	265660.00000	0.00000	0.00000
BB0	20250513		000010132483		F00A0614500	NW-150/350AH-5 PILOT FCH	5	5.000	PC	P100	1210		X	5002980319	0001	101	F	S	9236.00000	46180.00000	0.00000	0.00000
BB0	20250513		000010132510		F00A0831700	MRT-EC FCH 30kW(200V)	5	5.000	PC	P100	1210		X	5002980320	0001	101	F	S	14825.00000	74125.00000	0.00000	0.00000
BB0	20250513		000010132745		F1A145201	MRS-20003   40	1	1.000	PC	P100	1210		X	5002980312	0001	101	F	S	116693.00000	116693.00000	0.00000	0.00000
BB0	20250513		000010132472		F2A238300	TDK120 MT CU	1	1.000	PC	P100	1210		X	5002980315	0001	101	F	S	39244.00000	39244.00000	0.00000	0.00000
BB0	20250513		000010132373		F2A238300	TDK120 MT CU	1	1.000	PC	P100	1210		X	5002980316	0001	101	F	S	39244.00000	39244.00000	0.00000	0.00000
BB0	20250513		000010132368		F2A238400	TDK120 FCH1	1	1.000	PC	P100	1210		X	5002980317	0001	101	F	S	13846.00000	13846.00000	0.00000	0.00000
BB0	20250513		000010132470		F2A238400	TDK120 FCH1	1	1.000	PC	P100	1210		X	5002980318	0001	101	F	S	13846.00000	13846.00000	0.00000	0.00000
BB0	20250513		000010132469		F2A238500	TDK120 FCH2	1	1.000	PC	P100	1210		X	5002980313	0001	101	F	S	23020.00000	23020.00000	0.00000	0.00000
BB0	20250513		000010132367		F2A238500	TDK120 FCH2	1	1.000	PC	P100	1210		X	5002980314	0001	101	F	S	23020.00000	23020.00000	0.00000	0.00000
BB0	20250513		000010131959		F2A301700	FCH	12	12.000	PC	P100	1210		X	5002980324	0001	101	F	S	18609.00000	223308.00000	0.00000	0.00000
BB0	20250513		000010131960		F3A063600	ﾏｷｾﾝﾋﾖｳ MT	12	12.000	PC	P100	1210		X	5002980323	0001	101	F	S	37269.00000	447228.00000	0.00000	0.00000
BB0	20250513		000010131961		F3A240800	FCH   IDKS	12	12.000	PC	P100	1210		X	5002980322	0001	101	F	S	6310.00000	75720.00000	0.00000	0.00000
BB0	20250513		000010132704		F3A458300	MT (10V500A)	20	20.000	PC	P100	1210		X	5002980326	0001	101	F	S	11842.00000	236840.00000	0.00000	0.00000
BB0	20250519		000010132717		F2A871100	KSX-7000 MTR@ ROHS	120	90.000	PC	P100	1210			5002981873	0001	101	F	S	10223.00000	920070.00000	0.00000	0.00000
BB0	20250520		000010132570		F2A732600	MRS-15020PRT6	1	1.000	PC	P100	1210		X	5002981943	0001	101	F	S	319487.00000	319487.00000	0.00000	0.00000
BB0	20250522		000010132489		EAA484800	ﾜ-ｸｺｲﾙ	10	10.000	PC	P100	1210		X	5002982680	0001	101	F	S	4884.00000	48840.00000	0.00000	0.00000
BB0	20250522		000010132490		F2A643300	SAC-AE	10	10.000	PC	P100	1210		X	5002982679	0001	101	F	S	18987.00000	189870.00000	0.00000	0.00000
BB0	20250522		000010131953		F2A677500	200A TIG FCH	60	60.000	PC	P100	1210		X	5002982686	0001	101	F	S	7097.00000	425820.00000	0.00000	0.00000
BB0	20250522		000010132418		F3A240800	FCH   IDKS	16	16.000	PC	P100	1210		X	5002982685	0001	101	F	S	6310.00000	100960.00000	0.00000	0.00000
BB0	20250522		000010132746		F3A361900	MT	10	10.000	PC	P100	1210		X	5002982683	0001	101	F	S	88199.00000	881990.00000	0.00000	0.00000
BB0	20250522		000010132747		F3A362000	F3A362000  WFCH1	10	10.000	PC	P100	1210		X	5002982681	0001	101	F	S	15838.00000	158380.00000	0.00000	0.00000
BB0	20250522		000010132748		F3A421500	WFCH2	10	10.000	PC	P100	1210		X	5002982682	0001	101	F	S	29391.00000	293910.00000	0.00000	0.00000
BE0	20250516		000010132663		A00A1942100	UG1-2100	9	1.000	PC	P100	1911			5002981525	0001	101	F	S	53729.00000	53729.00000	60000.00000	60000.00000
BE0	20250516		000010132663		A00A1942100	UG1-2100	9	1.000	PC	P100	1911			5002981526	0001	101	F	S	53729.00000	53729.00000	60000.00000	60000.00000
BE0	20250516		000010132663		A00A1942100	UG1-2100	9	1.000	PC	P100	1911			5002981527	0001	101	F	S	53729.00000	53729.00000	60000.00000	60000.00000
BE0	20250516		000010132663		A00A1942100	UG1-2100	9	1.000	PC	P100	1911			5002981528	0001	101	F	S	53729.00000	53729.00000	60000.00000	60000.00000
BE0	20250516		000010132663		A00A1942100	UG1-2100	9	1.000	PC	P100	1911			5002981529	0001	101	F	S	53729.00000	53729.00000	60000.00000	60000.00000
BE0	20250516		000010132663		A00A1942100	UG1-2100	9	1.000	PC	P100	1911			5002981530	0001	101	F	S	53729.00000	53729.00000	60000.00000	60000.00000
BE0	20250516		000010132663		A00A1942100	UG1-2100	9	1.000	PC	P100	1911			5002981531	0001	101	F	S	53729.00000	53729.00000	60000.00000	60000.00000
BE0	20250516		000010132663		A00A1942100	UG1-2100	9	1.000	PC	P100	1911			5002981532	0001	101	F	S	53729.00000	53729.00000	60000.00000	60000.00000
BE0	20250516		000010132663		A00A1942100	UG1-2100	9	1.000	PC	P100	1911		X	5002981533	0001	101	F	S	53729.00000	53729.00000	60000.00000	60000.00000
BE0	20250526		000010132906		A00A1941200	UG1-2100F	9	1.000	PC	P100	1911			5002983602	0001	101	F	S	55355.00000	55355.00000	62000.00000	62000.00000
BE0	20250526		000010132906		A00A1941200	UG1-2100F	9	1.000	PC	P100	1911			5002983603	0001	101	F	S	55355.00000	55355.00000	62000.00000	62000.00000
BE0	20250526		000010132906		A00A1941200	UG1-2100F	9	1.000	PC	P100	1911			5002983604	0001	101	F	S	55355.00000	55355.00000	62000.00000	62000.00000
BE0	20250526		000010132906		A00A1941200	UG1-2100F	9	1.000	PC	P100	1911			5002983605	0001	101	F	S	55355.00000	55355.00000	62000.00000	62000.00000
BE0	20250526		000010132906		A00A1941200	UG1-2100F	9	1.000	PC	P100	1911			5002983606	0001	101	F	S	55355.00000	55355.00000	62000.00000	62000.00000
BE0	20250526		000010132906		A00A1941200	UG1-2100F	9	1.000	PC	P100	1911			5002983607	0001	101	F	S	55355.00000	55355.00000	62000.00000	62000.00000
BE0	20250526		000010132906		A00A1941200	UG1-2100F	9	1.000	PC	P100	1911			5002983608	0001	101	F	S	55355.00000	55355.00000	62000.00000	62000.00000
BE0	20250526		000010132906		A00A1941200	UG1-2100F	9	1.000	PC	P100	1911			5002983609	0001	101	F	S	55355.00000	55355.00000	62000.00000	62000.00000
BE0	20250526		000010132906		A00A1941200	UG1-2100F	9	1.000	PC	P100	1911		X	5002983610	0001	101	F	S	55355.00000	55355.00000	62000.00000	62000.00000
BE0	20250526		000010132905		A00A1942100	UG1-2100	18	1.000	PC	P100	1911			5002983611	0001	101	F	S	53729.00000	53729.00000	60000.00000	60000.00000
BE0	20250526		000010132905		A00A1942100	UG1-2100	18	1.000	PC	P100	1911			5002983612	0001	101	F	S	53729.00000	53729.00000	60000.00000	60000.00000
BE0	20250526		000010132905		A00A1942100	UG1-2100	18	1.000	PC	P100	1911			5002983613	0001	101	F	S	53729.00000	53729.00000	60000.00000	60000.00000
BE0	20250526		000010132905		A00A1942100	UG1-2100	18	1.000	PC	P100	1911			5002983614	0001	101	F	S	53729.00000	53729.00000	60000.00000	60000.00000
BE0	20250526		000010132905		A00A1942100	UG1-2100	18	1.000	PC	P100	1911			5002983615	0001	101	F	S	53729.00000	53729.00000	60000.00000	60000.00000
BE0	20250526		000010132905		A00A1942100	UG1-2100	18	1.000	PC	P100	1911			5002983616	0001	101	F	S	53729.00000	53729.00000	60000.00000	60000.00000
BE0	20250526		000010132905		A00A1942100	UG1-2100	18	1.000	PC	P100	1911			5002983617	0001	101	F	S	53729.00000	53729.00000	60000.00000	60000.00000
BE0	20250526		000010132905		A00A1942100	UG1-2100	18	1.000	PC	P100	1911			5002983618	0001	101	F	S	53729.00000	53729.00000	60000.00000	60000.00000
BE0	20250526		000010132905		A00A1942100	UG1-2100	18	1.000	PC	P100	1911			5002983619	0001	101	F	S	53729.00000	53729.00000	60000.00000	60000.00000
BE0	20250526		000010132905		A00A1942100	UG1-2100	18	1.000	PC	P100	1911			5002983620	0001	101	F	S	53729.00000	53729.00000	60000.00000	60000.00000
